"TP" "FP" "FN" "TN" "FDR" "TPR" "Pre" "FPR" "MCC" "Criterion"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
24 1 1 474 0.04 0.96 0.96 0.00210526315789474 0.957894736842105 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
24 1 1 474 0.04 0.96 0.96 0.00210526315789474 0.957894736842105 "BIC"
24 1 1 474 0.04 0.96 0.96 0.00210526315789474 0.957894736842105 "BIC"
24 1 1 474 0.04 0.96 0.96 0.00210526315789474 0.957894736842105 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
24 1 1 474 0.04 0.96 0.96 0.00210526315789474 0.957894736842105 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
25 0 0 475 0 1 1 0 1 "BIC"
20 0 5 475 0 0.8 1 0 0.889756521002609 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
20 1 5 474 0.0476190476190476 0.8 0.952380952380952 0.00210526315789474 0.866931943287115 "MDSD"
20 0 5 475 0 0.8 1 0 0.889756521002609 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
18 0 7 475 0 0.72 1 0 0.842344091487992 "MDSD"
19 1 6 474 0.05 0.76 0.95 0.00210526315789474 0.842927230423525 "MDSD"
19 0 6 475 0 0.76 1 0 0.866325429916351 "MDSD"
25 1 0 474 0.0384615384615385 1 0.961538461538462 0.00210526315789474 0.979547941675386 "MDSD"
23 0 2 475 0 0.92 1 0 0.957153361615573 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
23 0 2 475 0 0.92 1 0 0.957153361615573 "MDSD"
19 0 6 475 0 0.76 1 0 0.866325429916351 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
23 0 2 475 0 0.92 1 0 0.957153361615573 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
22 2 3 473 0.0833333333333333 0.88 0.916666666666667 0.00421052631578947 0.892909478047482 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
21 1 4 474 0.0454545454545455 0.84 0.954545454545455 0.00210526315789474 0.890391453801182 "MDSD"
19 0 6 475 0 0.76 1 0 0.866325429916351 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
20 0 5 475 0 0.8 1 0 0.889756521002609 "MDSD"
18 0 7 475 0 0.72 1 0 0.842344091487992 "MDSD"
20 0 5 475 0 0.8 1 0 0.889756521002609 "MDSD"
19 0 6 475 0 0.76 1 0 0.866325429916351 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
17 0 8 475 0 0.68 1 0 0.817763449929995 "MDSD"
23 0 2 475 0 0.92 1 0 0.957153361615573 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
20 0 5 475 0 0.8 1 0 0.889756521002609 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
20 0 5 475 0 0.8 1 0 0.889756521002609 "MDSD"
20 0 5 475 0 0.8 1 0 0.889756521002609 "MDSD"
20 0 5 475 0 0.8 1 0 0.889756521002609 "MDSD"
20 1 5 474 0.0476190476190476 0.8 0.952380952380952 0.00210526315789474 0.866931943287115 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
20 0 5 475 0 0.8 1 0 0.889756521002609 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
18 0 7 475 0 0.72 1 0 0.842344091487992 "MDSD"
23 0 2 475 0 0.92 1 0 0.957153361615573 "MDSD"
23 0 2 475 0 0.92 1 0 0.957153361615573 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
21 1 4 474 0.0454545454545455 0.84 0.954545454545455 0.00210526315789474 0.890391453801182 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
20 0 5 475 0 0.8 1 0 0.889756521002609 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
22 1 3 474 0.0434782608695652 0.88 0.956521739130435 0.00210526315789474 0.913347715775043 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
25 0 0 475 0 1 1 0 1 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
19 0 6 475 0 0.76 1 0 0.866325429916351 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
22 1 3 474 0.0434782608695652 0.88 0.956521739130435 0.00210526315789474 0.913347715775043 "MDSD"
19 0 6 475 0 0.76 1 0 0.866325429916351 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
20 1 5 474 0.0476190476190476 0.8 0.952380952380952 0.00210526315789474 0.866931943287115 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
20 0 5 475 0 0.8 1 0 0.889756521002609 "MDSD"
20 0 5 475 0 0.8 1 0 0.889756521002609 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
20 1 5 474 0.0476190476190476 0.8 0.952380952380952 0.00210526315789474 0.866931943287115 "MDSD"
20 0 5 475 0 0.8 1 0 0.889756521002609 "MDSD"
20 0 5 475 0 0.8 1 0 0.889756521002609 "MDSD"
22 1 3 474 0.0434782608695652 0.88 0.956521739130435 0.00210526315789474 0.913347715775043 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
23 0 2 475 0 0.92 1 0 0.957153361615573 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
20 1 5 474 0.0476190476190476 0.8 0.952380952380952 0.00210526315789474 0.866931943287115 "MDSD"
18 0 7 475 0 0.72 1 0 0.842344091487992 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
23 0 2 475 0 0.92 1 0 0.957153361615573 "MDSD"
21 0 4 475 0 0.84 1 0 0.91268033079567 "MDSD"
21 1 4 474 0.0454545454545455 0.84 0.954545454545455 0.00210526315789474 0.890391453801182 "MDSD"
23 0 2 475 0 0.92 1 0 0.957153361615573 "MDSD"
23 0 2 475 0 0.92 1 0 0.957153361615573 "MDSD"
23 1 2 474 0.0416666666666667 0.92 0.958333333333333 0.00210526315789474 0.935837818338226 "MDSD"
20 0 5 475 0 0.8 1 0 0.889756521002609 "MDSD"
23 0 2 475 0 0.92 1 0 0.957153361615573 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
18 0 7 475 0 0.72 1 0 0.842344091487992 "MDSD"
20 0 5 475 0 0.8 1 0 0.889756521002609 "MDSD"
24 0 1 475 0 0.96 1 0 0.978766158628971 "MDSD"
22 0 3 475 0 0.88 1 0 0.93513474293692 "MDSD"
